INCIDENT_ID,SUBSCRIPTION_ID,WORKFLOW_NAME,ERROR_CODE,ERROR_MESSAGE,ERROR_CATEGORY,STATUS,RCA_ROOT_CAUSE,FIX_STRATEGY,CREATED_AT,UPDATED_AT,AUTO_FIX_ATTEMPTED,AUTO_FIX_SUCCESS,RETRY_COUNT,RUN_ID,RESOURCE_ID,EVENT_TIME,INGESTED_AT,ERROR_TYPE,AI_DIAGNOSIS,AI_PROPOSED_FIX,AI_CONFIDENCE,AI_FIX_PATCH,FIELD_CHANGES,HISTORY_ENTRIES,PROPERTIES_JSON,ARTIFACT_JSON,ERROR_DETAILS_JSON,MESSAGE_GUID,IFLOW_ID,SENDER,RECEIVER,ROOT_CAUSE,PROPOSED_FIX,RCA_CONFIDENCE,AFFECTED_COMPONENT,FIX_SUMMARY,COMMENT,CORRELATION_ID,LOG_START,LOG_END,RESOLVED_AT,TAGS,INCIDENT_GROUP_KEY,OCCURRENCE_COUNT,LAST_SEEN,VERIFICATION_STATUS,SOURCE_TYPE,FIX_STEPS,FIX_PLAN_GENERATED_AT,LAST_FAILED_STAGE,IFLOW_SNAPSHOT_BEFORE,PENDING_SINCE,TICKET_ID,CONSECUTIVE_FAILURES,AUTO_ESCALATED,INTEGRATION_FLOW_NAME,ARTIFACT_ID,designtime_artifact_id,property_to_change,current_value,correct_value,rca_fixes_json,DESIGNTIME_ARTIFACT_ID,PROPERTY_TO_CHANGE,CURRENT_VALUE,CORRECT_VALUE,RCA_FIXES_JSON
08584234789015907965127814083CU05,4876617b-2198-4d34-8548-850ce504e7c8,gdrive-logic-app,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584234794884017744253630015CU26,4876617b-2198-4d34-8548-850ce504e7c8,gdrive-logic-app,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235385053875997677704523CU23,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235416308851849596867504CU13,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235440825010719607675931CU26,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235419239386335971852770CU00,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235420453365192780401899CU05,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,InvalidTemplate,Unable to process template language expressions in action 'Parse_JSON' inputs at line '0' and column '0': 'The template function 'type' is not defined or not valid.'.,SCHEMA_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235424531970222216227537CU25,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235431607691740036541034CU19,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235414623865972379898829CU26,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'The template language function 'float' was invoked with a parameter that is not valid. The value cannot be converted to the target type.'.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235423489140498349845457CU21,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235435667772037201965701CU05,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584236370811056307609484086CU08,4876617b-2198-4d34-8548-850ce504e7c8,Demo-1,CustomFailure,Something went wrong,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584236366276988744004452185CU30,4876617b-2198-4d34-8548-850ce504e7c8,DataType-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584236361457222341310455795CU28,4876617b-2198-4d34-8548-850ce504e7c8,DataType-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'The template language function 'add' expects its second parameter to be an integer or a decimal number. The provided value is of type 'String'. Please see https://aka.ms/logicexpressions#add for usage details.'.,DATA_VALIDATION,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584236347247813524402062542CU09,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235436703353209266176162CU23,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584236322056128862689593174CU18,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'The template language function 'div' expects its second parameter to be an integer or a decimal number. The provided value is of type 'Null'. Please see https://aka.ms/logicexpressions#div for usage details.'.,NULL_REFERENCE_ERROR,Fix Attempted,unknown,attempted,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,True,False,0,,,,2026-05-07 07:01:00.979000,,"The Compose action's div() expression evaluated a null/non-numeric denominator because the referenced dynamic output/variable wasn't produced or was empty, so the template engine rejected the expression (expression references must exist and be numeric).",Apply fix: attempted,0.95,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584236330957059896571203390CU04,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'The template language function 'div' expects its second parameter to be an integer or a decimal number. The provided value is of type 'Null'. Please see https://aka.ms/logicexpressions#div for usage details.'.,NULL_REFERENCE_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235438679110147243424328CU13,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'The template language function 'float' was invoked with a parameter that is not valid. The value cannot be converted to the target type.'.,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584234780748705055380067605CU00,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'The template language function 'div' expects its second parameter to be an integer or a decimal number. The provided value is of type 'Null'. Please see https://aka.ms/logicexpressions#div for usage details.'.,NULL_REFERENCE_ERROR,Fix Attempted,unknown,attempted,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,True,False,0,,,,2026-05-07 07:01:00.979000,,"The Compose action's div() expression evaluated a null/non-numeric denominator because the referenced dynamic output/variable wasn't produced or was empty, so the template engine rejected the expression (expression references must exist and be numeric).",Apply fix: attempted,0.95,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584234795257735661358079679CU02,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Fix Attempted,unknown,attempted,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,True,False,0,,,,2026-05-07 07:01:00.979000,,"The Compose action's div() expression evaluated a null/non-numeric denominator because the referenced dynamic output/variable wasn't produced or was empty, so the template engine rejected the expression (expression references must exist and be numeric).",Apply fix: attempted,0.95,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235385333219480965349639CU20,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'The template language function 'div' expects its second parameter to be an integer or a decimal number. The provided value is of type 'Null'. Please see https://aka.ms/logicexpressions#div for usage details.'.,NULL_REFERENCE_ERROR,Fix Attempted,unknown,attempted,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,True,False,0,,,,2026-05-07 07:01:00.979000,,"The Compose action's div() expression evaluated a null/non-numeric denominator because the referenced dynamic output/variable wasn't produced or was empty, so the template engine rejected the expression (expression references must exist and be numeric).",Apply fix: attempted,0.95,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235386538985829249502586CU01,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Fix Attempted,unknown,attempted,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,True,False,0,,,,2026-05-07 07:01:00.979000,,"The Compose action's div() expression evaluated a null/non-numeric denominator because the referenced dynamic output/variable wasn't produced or was empty, so the template engine rejected the expression (expression references must exist and be numeric).",Apply fix: attempted,0.95,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584234780094879687244578165CU01,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Fix Attempted,unknown,attempted,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,True,False,0,,,,2026-05-07 07:01:00.979000,,"The Compose action's div() expression evaluated a null/non-numeric denominator because the referenced dynamic output/variable wasn't produced or was empty, so the template engine rejected the expression (expression references must exist and be numeric).",Apply fix: attempted,0.95,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584235421406012294530262531CU27,4876617b-2198-4d34-8548-850ce504e7c8,Logic_Apps_test,InvalidTemplate,Unable to process template language expressions in action 'Parse_JSON' inputs at line '0' and column '0': 'The template function 'type' is not defined or not valid.'.,SCHEMA_ERROR,Ticket Created,,,2026-05-07 11:19:38.326555,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237275583650225355805467CU14,4876617b-2198-4d34-8548-850ce504e7c8,Demo-1,CustomFailure,Something went wrong,UNKNOWN_ERROR,Ticket Created,,,2026-05-07 10:37:29.934933,2026-05-07 16:58:00.002572,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237230901219322184598500CU04,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237233595667587244697129CU05,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237234690591591034959238CU00,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235106574350973310877CU26,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235334249503351560774CU25,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237234939216495398882992CU17,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235223542686252455299CU00,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235424257322031013616CU15,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237234782247411948681028CU26,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235030945105071426064CU27,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235608266091405540168CU00,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237269588259233073679244CU09,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237218387242227710610930CU24,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237218614692515457966183CU13,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237223531106099718078932CU02,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237219152385856064733189CU12,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237219598928474057227782CU06,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237220049074103854413890CU23,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237263919692681820329508CU21,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235964370305201654469CU03,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237223618982904234781178CU03,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237220158387983634702380CU31,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235513267742585753627CU07,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237235689311953554830824CU05,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237220297491755953630593CU29,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237220380858307037826642CU09,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,InvalidTemplate,Unable to process template language expressions in action 'Compose' inputs at line '0' and column '0': 'Attempt to divide an integral or decimal value by zero in function 'div'.'.,DATA_VALIDATION,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237232774434455742171189CU29,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237232971414356668252317CU07,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
08584237231742989680862319378CU08,4876617b-2198-4d34-8548-850ce504e7c8,ERROR-FLOW,ActionFailed,An action failed. No dependent actions succeeded.,UNKNOWN_ERROR,Ticket Created,,,2026-05-06 17:49:30.170042,2026-05-07 16:53:18.195663,False,False,0,,,,2026-05-07 07:01:00.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,
